label,text
ham,Tối nay đi ăn sushi không? Mình biết quán ngon.
spam,CẢNH BÁO: Tài khoản của bạn có dấu hiệu bất thường. Kiểm tra: www.secure.net
spam,VAY ONLINE: Lãi suất chỉ 4%/tháng. Đăng ký: my.loan.xyz
ham,Mình vừa xem phim xong. Hôm nay vui lắm!
spam,ƯU ĐÃI LỚN: Mua máy giặt chỉ với 6trđ tại www.shop.com. Mã: SALE663
ham,Họp chiến dịch mới chuyển sang 9h nhé. Nhớ mang laptop.
ham,Bạn có biết chỗ nào bán điện thoại tốt không? Mình đang cần.
spam,TIN VUI! SIM của bạn trúng thưởng XE SH MODE. Gọi 0933982382 trong vòng 12h để nhận!
spam,BẠN ĐÃ TRÚNG! ĐỒNG HỒ APPLE WATCH trị giá 50000000đ từ FPT. Xác nhận tại: m.claim-prize.vn
ham,Bạn gửi cho mình bản thảo của dự án B được không?
spam,FLASH SALE 11H: Samsung giảm 68%. Số lượng có hạn!
ham,Bạn có review về smart watch không? Mình đang định mua.
ham,Cuối tuần này bạn có kế hoạch gì không? Mình muốn rủ đi xem phim.
spam,CHÚC MỪNG! Bạn đã trúng IPAD PRO M2 trị giá 20000000đ. Liên hệ 0927152911 để nhận quà!
ham,Mình mới mua laptop mới. Cuối tuần qua xem nhé!
ham,Bạn có tài liệu môn Hóa không? Cho mình mượn với.
spam,CHÚC MỪNG! Bạn đã trúng IPHONE 14 trị giá 5000000đ. Liên hệ 0901968659 để nhận quà!
ham,Deadline chiến dịch mới là khi nào? Mình cần chuẩn bị laptop.
spam,BẠN ĐÃ TRÚNG! SAMSUNG S23 trị giá 5000000đ từ Tiki. Xác nhận tại: www.claim-prize.net
spam,SALE SỐC: Giảm đến 63% phụ kiện. Truy cập www.shop.vn ngay!
ham,Mình vừa đi ăn xong. Hôm nay trời đẹp lắm!
ham,Mình mới mua điện thoại mới. Cuối tuần qua xem nhé!
ham,Bài tập Toán khó quá. Bạn giải thích giúp mình được không?
spam,KHẨN: Tài khoản Ví điện tử của bạn sắp bị khóa. Xác minh tại: www.secure.online
spam,"VAY TIỀN NHANH: Chỉ cần CMND, giải ngân sau 13h. LH: app.loan.asia"
ham,Mình mới mua laptop mới. Cuối tuần qua xem nhé!
spam,BẠN ĐÃ TRÚNG! XE MÁY HONDA trị giá 2000000đ từ FPT. Xác nhận tại: www.claim-prize.com
ham,Mình tìm nhóm làm nghiên cứu môn Marketing. Bạn có muốn join không?
spam,CẢNH BÁO BẢO MẬT: Internet Banking của bạn đang gặp rủi ro. Xác thực ngay: www.secure.vn
spam,CHÚC MỪNG! Bạn đã trúng XE MÁY HONDA trị giá 1000000đ. Liên hệ 0905921103 để nhận quà!
spam,CẢNH BÁO: Tài khoản của bạn có dấu hiệu bất thường. Kiểm tra: www.secure.online
ham,"Hôm nay trời mưa, mình đi đi ăn không bạn?"
spam,CẢNH BÁO: SIM của bạn có dấu hiệu bất thường. Kiểm tra: vn.secure.xyz
ham,Họp dự án A chuyển sang 5h6 nhé. Nhớ mang bản vẽ.
ham,Bạn gửi cho mình tài liệu của dự án A được không?
ham,Cuối tuần này bạn có kế hoạch gì không? Mình muốn rủ đi đi ăn.
spam,ƯU ĐÃI LỚN: Mua điện thoại chỉ với 5trđ tại www.shop.net. Mã: SALE435
spam,SALE SỐC: Giảm đến 49% gia dụng. Truy cập www.shop.net ngay!
spam,ƯU ĐÃI LỚN: Mua máy giặt chỉ với 15trđ tại www.shop.com. Mã: SALE905
ham,Deadline tiểu luận môn Hóa là khi nào?
spam,CẢNH BÁO: Ngân hàng của bạn có dấu hiệu bất thường. Kiểm tra: www.secure.com
ham,Họp product launch chuyển sang 11h49 nhé. Nhớ mang laptop.
spam,CHÚC MỪNG BẠN! Số điện thoại của bạn trúng IPHONE 15 PRO MAX. Nhận quà tại: www.claim-prize.net
spam,HOT DEAL: Giảm 54% tại Sendo. Mã: SALE853. Hết hạn trong 21h!
spam,CƠ HỘI ĐẦU TƯ: Lợi nhuận 42%/tháng. Tìm hiểu: m.invest.com
spam,KHẨN: Tài khoản SIM của bạn sắp bị khóa. Xác minh tại: my.secure.net
spam,KHÁM PHÁ: Đầu tư Ethereum sinh lời 187%. CT: vn.invest.vn
spam,CHÚC MỪNG! Bạn đã trúng SAMSUNG S24 ULTRA trị giá 5000000đ. Liên hệ 0994272813 để nhận quà!
spam,HOT DEAL: Giảm 33% tại Sendo. Mã: SALE439. Hết hạn trong 5h!
ham,Bạn có tài liệu môn Kinh tế không? Cho mình mượn với.
spam,TIN VUI! SIM của bạn trúng thưởng TV SONY 8K. Gọi 0932087453 trong vòng 9h để nhận!
spam,XIN CHÚC MỪNG! Bạn được chọn nhận IPAD PRO M2. Xác nhận ngay: my.claim-prize.vn
spam,CHÚC MỪNG! Bạn đã trúng SAMSUNG S24 ULTRA trị giá 50000000đ. Liên hệ 0918537316 để nhận quà!
spam,CHÚC MỪNG! Bạn đã trúng IPAD PRO M2 trị giá 5000000đ. Liên hệ 0936556648 để nhận quà!
ham,Tối nay đi ăn lẩu không? Mình biết quán ngon.
spam,SALE SỐC: Giảm đến 53% điện tử. Truy cập www.shop.com ngay!
ham,Mình vừa đi shopping xong. Hôm nay vui lắm!
spam,QUAN TRỌNG: Phát hiện đăng nhập lạ vào Internet Banking. Kiểm tra: vn.secure.asia
spam,VAY ONLINE: Lãi suất chỉ 2%/tháng. Đăng ký: m.loan.com
ham,Bài tập Marketing khó quá. Bạn giải thích giúp mình được không?
spam,CẢNH BÁO: SIM của bạn có dấu hiệu bất thường. Kiểm tra: www.secure.online
spam,CẢNH BÁO: Ngân hàng của bạn có dấu hiệu bất thường. Kiểm tra: www.secure.vn
spam,KHÓA HỌC ĐẦU TƯ FOREX chỉ 299kđ. Đăng ký: www.invest.net
spam,ƯU ĐÃI LỚN: Mua điện thoại chỉ với 19trđ tại www.shop.vn. Mã: SALE232
ham,Bạn gửi cho mình tài liệu của dự án A được không?
ham,Hôm nay mình nấu bún bò. Bạn qua ăn không?
ham,Mai 20h14 mình học nhóm môn Lý nhé?
spam,KHẨN: Tài khoản Internet Banking của bạn sắp bị khóa. Xác minh tại: www.secure.com
spam,SALE SỐC: Giảm đến 32% thời trang. Truy cập www.shop.net ngay!
ham,Mình mới mua laptop mới. Cuối tuần qua xem nhé!
spam,FLASH SALE 6H: Samsung giảm 67%. Số lượng có hạn!
ham,"Bạn ơi, 1h51 mình gặp nhau coffee shop được không?"
spam,"CẦN TIỀN GẤP? Vay đến 20000000đ, không thế chấp. Gọi: 0995495726"
ham,Hôm nay mình nấu cơm rang. Bạn qua ăn không?
spam,CHÚC MỪNG! Bạn đã trúng XE SH MODE trị giá 1000000đ. Liên hệ 0995598113 để nhận quà!
spam,"CẦN TIỀN GẤP? Vay đến 500000đ, không thế chấp. Gọi: 0931706762"
ham,Bạn có tài liệu môn Anh văn không? Cho mình mượn với.
spam,CHÚC MỪNG! Bạn đã trúng XE MÁY HONDA trị giá 5000000đ. Liên hệ 0908319328 để nhận quà!
ham,Mình vừa xem phim xong. Hôm nay vui lắm!
spam,BẠN ĐÃ TRÚNG! TV SONY 4K trị giá 50000000đ từ Shopee. Xác nhận tại: www.claim-prize.online
spam,CẢNH BÁO: Ngân hàng của bạn có dấu hiệu bất thường. Kiểm tra: www.secure.online
ham,Mình cần review với code. Bạn có thể giúp không?
ham,Mai 20h37 mình học nhóm môn Toán nhé?
spam,BẠN ĐÃ TRÚNG! IPAD PRO M2 trị giá 10000000đ từ Tiki. Xác nhận tại: app.claim-prize.online
spam,BẠN ĐÃ TRÚNG! LAPTOP GAMING trị giá 20000000đ từ FPT. Xác nhận tại: www.claim-prize.com
ham,Tối nay 5h mình đi ăn nhé. công viên như mọi khi.
spam,SIÊU SALE: Thanh toán qua MoMo giảm thêm 18%!
spam,HOT DEAL: Giảm 65% tại Lazada. Mã: SALE922. Hết hạn trong 9h!
spam,KHẨN: Tài khoản Ví điện tử của bạn sắp bị khóa. Xác minh tại: www.secure.vn
ham,Mình cần góp ý với code. Bạn có thể giúp không?
ham,Mình vừa xem phim xong. Hôm nay trời đẹp lắm!
ham,Team mình họp online lúc 14h14 nhé. Link meet: meet.google.com/lzvjcggpby
ham,Hôm nay mình nấu phở. Bạn qua ăn không?
ham,Mình mới mua tablet mới. Cuối tuần qua xem nhé!
spam,CHÚC MỪNG! Bạn đã trúng TV SONY 8K trị giá 500000đ. Liên hệ 0955815577 để nhận quà!
spam,QUAN TRỌNG: Phát hiện đăng nhập lạ vào Tài khoản. Kiểm tra: my.secure.vn
ham,Bạn có tài liệu môn Anh văn không? Cho mình mượn với.
ham,Mình cần hỗ trợ với design. Bạn có thể giúp không?
ham,Deadline kế hoạch quý là khi nào? Mình cần chuẩn bị số liệu.
ham,Deadline presentation môn Anh văn là khi nào?
spam,BẠN ĐÃ TRÚNG! TV SONY 4K trị giá 50000000đ từ Viettel. Xác nhận tại: www.claim-prize.com
ham,Bạn gửi cho mình báo cáo của dự án A được không?
spam,BẠN ĐÃ TRÚNG! SAMSUNG S23 trị giá 1000000đ từ Tiki. Xác nhận tại: www.claim-prize.net
ham,Mình vừa đi ăn xong. Hôm nay không khí mát mẻ!
spam,CHÚC MỪNG! Bạn đã trúng MACBOOK PRO M3 trị giá 2000000đ. Liên hệ 0905228945 để nhận quà!
ham,Team mình họp online lúc 12h32 nhé. Link meet: meet.google.com/nrjbllpckp
ham,Mình mới mua máy ảnh mới. Cuối tuần qua xem nhé!
ham,Bạn có tài liệu môn Anh văn không? Cho mình mượn với.
ham,Bạn có biết chỗ nào bán tai nghe tốt không? Mình đang cần.
ham,Bạn có biết chỗ nào bán tai nghe tốt không? Mình đang cần.
spam,KHẨN: Tài khoản Ngân hàng của bạn sắp bị khóa. Xác minh tại: www.secure.net
spam,ƯU ĐÃI LỚN: Mua TV chỉ với 15trđ tại www.shop.com. Mã: SALE419
spam,SALE SỐC: Giảm đến 48% thời trang. Truy cập www.shop.online ngay!
ham,Mình vừa xem phim xong. Hôm nay không khí mát mẻ!
spam,TIN VUI! SIM của bạn trúng thưởng MACBOOK PRO M3. Gọi 0901810206 trong vòng 38h để nhận!
spam,SALE SỐC: Giảm đến 50% phụ kiện. Truy cập www.shop.vn ngay!
ham,Tối nay 12h mình đi dạo nhé. trung tâm như mọi khi.
ham,Bài tập Hóa khó quá. Bạn giải thích giúp mình được không?
spam,QUAN TRỌNG: Phát hiện đăng nhập lạ vào Internet Banking. Kiểm tra: m.secure.online
spam,"CẦN TIỀN GẤP? Vay đến 2000000đ, không thế chấp. Gọi: 0929024651"
ham,Mình mới mua laptop mới. Cuối tuần qua xem nhé!
ham,Team mình họp online lúc 10h42 nhé. Link meet: meet.google.com/sjemgmnfrm
ham,Bạn có tài liệu môn Marketing không? Cho mình mượn với.
ham,Tối nay 11h mình đi dạo nhé. quán quen như mọi khi.
spam,HỌC TRADE COIN MIỄN PHÍ. Đăng ký: www.invest.com. Số lượng có hạn!
ham,Team mình họp online lúc 17h5 nhé. Link meet: meet.google.com/ctbafnkwia
spam,SIÊU SALE: Thanh toán qua ShopeePay giảm thêm 17%!
spam,BẠN ĐÃ TRÚNG! SAMSUNG S23 trị giá 20000000đ từ Lazada. Xác nhận tại: www.claim-prize.com
spam,BÍ QUYẾT KIẾM 1000000đ/NGÀY từ Crypto. Tham gia ngay: my.invest.com
spam,KHẨN: Tài khoản Ngân hàng của bạn sắp bị khóa. Xác minh tại: www.secure.vn
ham,Tối nay đi ăn lẩu không? Mình biết quán ngon.
spam,SALE SỐC: Giảm đến 74% gia dụng. Truy cập www.shop.net ngay!
ham,Mình mới mua laptop mới. Cuối tuần qua xem nhé!
spam,TIN VUI! SIM của bạn trúng thưởng TV SONY 4K. Gọi 0903239683 trong vòng 23h để nhận!
ham,"Hôm nay trời mưa, mình đi học bài không bạn?"
spam,CHÚC MỪNG BẠN! Số điện thoại của bạn trúng IPAD PRO M2. Nhận quà tại: www.claim-prize.net
ham,Bạn có tài liệu môn Kinh tế không? Cho mình mượn với.
ham,Deadline kế hoạch quý là khi nào? Mình cần chuẩn bị tài liệu.
ham,"Bạn ơi, 21h10 mình gặp nhau công viên được không?"
ham,Cuối tuần này bạn có kế hoạch gì không? Mình muốn rủ đi xem phim.
ham,Họp dự án A chuyển sang 15h nhé. Nhớ mang số liệu.
ham,Bạn có biết chỗ nào bán laptop tốt không? Mình đang cần.
ham,Tối nay đi ăn gà rán không? Mình biết quán ngon.
ham,Hôm nay mình nấu lẩu. Bạn qua ăn không?
spam,TIN VUI! SIM của bạn trúng thưởng MACBOOK PRO M3. Gọi 0937232216 trong vòng 31h để nhận!
spam,CHÚC MỪNG! Bạn đã trúng TV SONY 4K trị giá 5000000đ. Liên hệ 0908673238 để nhận quà!
spam,CHÚC MỪNG! Bạn đã trúng MACBOOK PRO M3 trị giá 50000000đ. Liên hệ 0978856915 để nhận quà!
spam,BÍ QUYẾT KIẾM 2000000đ/NGÀY từ Crypto. Tham gia ngay: my.invest.com
spam,TIN VUI! SIM của bạn trúng thưởng XE MÁY HONDA. Gọi 0901911694 trong vòng 17h để nhận!
spam,CẢNH BÁO: Ví điện tử của bạn có dấu hiệu bất thường. Kiểm tra: www.secure.vn
spam,"CẦN TIỀN GẤP? Vay đến 10000000đ, không thế chấp. Gọi: 0996338421"
ham,Tối nay đi ăn pizza không? Mình biết quán ngon.
ham,Mình cần review với design. Bạn có thể giúp không?
ham,Bạn gửi cho mình bản thảo của dự án A được không?
ham,"Hôm nay trời mát, mình đi học bài không bạn?"
spam,"VAY NHANH: Duyệt trong 16h, lãi suất 2%. LH: 0906048666"
ham,Hôm nay mình nấu gà rán. Bạn qua ăn không?
ham,Bạn gửi cho mình tài liệu của dự án B được không?
spam,KHÓA HỌC ĐẦU TƯ FOREX chỉ 98kđ. Đăng ký: www.invest.vn
ham,Bài tập Anh văn khó quá. Bạn giải thích giúp mình được không?
spam,KHÓA HỌC ĐẦU TƯ FOREX chỉ 141kđ. Đăng ký: vn.invest.asia
ham,Bạn gửi cho mình kế hoạch của kế hoạch quý được không?
spam,THÔNG BÁO KHẨN: SIM cần xác minh gấp. Truy cập: www.secure.com
ham,Tối nay 1h mình đi ăn nhé. quán quen như mọi khi.
ham,Mình cần hỗ trợ với design. Bạn có thể giúp không?
ham,Bạn có tài liệu môn Lập trình không? Cho mình mượn với.
spam,CHÚC MỪNG BẠN! Số điện thoại của bạn trúng XE SH MODE. Nhận quà tại: vn.claim-prize.asia
spam,SALE SỐC: Giảm đến 35% mỹ phẩm. Truy cập www.shop.online ngay!
ham,Họp chiến dịch mới chuyển sang 12h nhé. Nhớ mang bản vẽ.
ham,Bạn có biết chỗ nào bán máy ảnh tốt không? Mình đang cần.
spam,THÔNG BÁO KHẨN: SIM cần xác minh gấp. Truy cập: www.secure.vn
spam,HOT DEAL: Giảm 73% tại Tiki. Mã: SALE971. Hết hạn trong 9h!
spam,SIÊU SALE: Thanh toán qua ShopeePay giảm thêm 13%!
spam,TIN VUI! SIM của bạn trúng thưởng IPHONE 14. Gọi 0903398236 trong vòng 30h để nhận!
spam,CẢNH BÁO: Ví điện tử của bạn có dấu hiệu bất thường. Kiểm tra: www.secure.vn
spam,TIN VUI! SIM của bạn trúng thưởng XE MÁY HONDA. Gọi 0903513100 trong vòng 3h để nhận!
spam,HOT DEAL: Giảm 42% tại Lazada. Mã: SALE266. Hết hạn trong 18h!
ham,Mình mới mua điện thoại mới. Cuối tuần qua xem nhé!
ham,Mình cần check với báo cáo. Bạn có thể giúp không?
spam,"VAY NHANH: Duyệt trong 19h, lãi suất 1%. LH: 0988548633"
ham,Mình mới mua tai nghe mới. Cuối tuần qua xem nhé!
spam,HOT DEAL: Giảm 39% tại Shopee. Mã: SALE922. Hết hạn trong 17h!
ham,Cuối tuần này bạn có kế hoạch gì không? Mình muốn rủ đi đi ăn.
ham,Mình mới mua laptop mới. Cuối tuần qua xem nhé!
spam,HOT DEAL: Giảm 44% tại Tiki. Mã: SALE311. Hết hạn trong 19h!
spam,"VAY TIỀN NHANH: Chỉ cần CMND, giải ngân sau 20h. LH: app.loan.online"
spam,SALE SỐC: Giảm đến 60% gia dụng. Truy cập www.shop.online ngay!
spam,FLASH SALE 35H: Samsung giảm 74%. Số lượng có hạn!
spam,HOT DEAL: Giảm 61% tại Lazada. Mã: SALE161. Hết hạn trong 6h!
spam,KHẨN: Tài khoản Ngân hàng của bạn sắp bị khóa. Xác minh tại: www.secure.vn
spam,CẢNH BÁO: Ví điện tử của bạn có dấu hiệu bất thường. Kiểm tra: www.secure.online
spam,HOT DEAL: Giảm 34% tại TikTok Shop. Mã: SALE609. Hết hạn trong 36h!
ham,Deadline product launch là khi nào? Mình cần chuẩn bị presentation.
ham,Cuối tuần này bạn có kế hoạch gì không? Mình muốn rủ đi đi café.
ham,Team mình họp online lúc 9h44 nhé. Link meet: meet.google.com/eloexbgxhx
spam,SALE SỐC: Giảm đến 79% gia dụng. Truy cập www.shop.online ngay!
ham,Mình vừa xem phim xong. Hôm nay trời đẹp lắm!
ham,Mình tìm nhóm làm đồ án cuối kỳ môn Hóa. Bạn có muốn join không?
spam,KHÓA HỌC ĐẦU TƯ FOREX chỉ 95kđ. Đăng ký: app.invest.vn
spam,KHẨN: Tài khoản Ngân hàng của bạn sắp bị khóa. Xác minh tại: www.secure.vn
spam,ƯU ĐÃI LỚN: Mua iPhone chỉ với 15trđ tại m.shop.net. Mã: SALE990
spam,CHÚC MỪNG! Bạn đã trúng XE MÁY HONDA trị giá 50000000đ. Liên hệ 0903006734 để nhận quà!
spam,TIN VUI! SIM của bạn trúng thưởng TV SONY 4K. Gọi 0909394714 trong vòng 32h để nhận!
spam,"VAY TIỀN NHANH: Chỉ cần CMND, giải ngân sau 22h. LH: my.loan.online"
spam,CHÚC MỪNG! Bạn đã trúng XE MÁY HONDA trị giá 500000đ. Liên hệ 0907631057 để nhận quà!
spam,VAY ONLINE: Lãi suất chỉ 3%/tháng. Đăng ký: m.loan.xyz
ham,Mình vừa xem phim xong. Hôm nay không khí mát mẻ!
spam,CHÚC MỪNG! Bạn đã trúng LAPTOP GAMING trị giá 50000000đ. Liên hệ 0901628292 để nhận quà!
ham,Họp chiến dịch mới chuyển sang 16h nhé. Nhớ mang tài liệu.
spam,SALE SỐC: Giảm đến 71% điện tử. Truy cập www.shop.vn ngay!
spam,FLASH SALE 47H: MacBook giảm 44%. Số lượng có hạn!
spam,CƠ HỘI ĐẦU TƯ: Lợi nhuận 144%/tháng. Tìm hiểu: app.invest.vn
ham,Bạn có biết chỗ nào bán tablet tốt không? Mình đang cần.
spam,HOT DEAL: Giảm 46% tại Sendo. Mã: SALE400. Hết hạn trong 3h!
ham,Bạn có review về loa bluetooth không? Mình đang định mua.
spam,CẢNH BÁO BẢO MẬT: Tài khoản của bạn đang gặp rủi ro. Xác thực ngay: my.secure.net
ham,Bạn gửi cho mình bản thảo của dự án B được không?
spam,BẠN ĐÃ TRÚNG! IPHONE 14 trị giá 5000000đ từ Tiki. Xác nhận tại: www.claim-prize.com
ham,Họp chiến dịch mới chuyển sang 11h nhé. Nhớ mang laptop.
ham,Họp chiến dịch mới chuyển sang 10h20 nhé. Nhớ mang số liệu.
spam,SALE SỐC: Giảm đến 48% mỹ phẩm. Truy cập www.shop.net ngay!
