label,text
spam,BẠN ĐÃ TRÚNG! TV SONY 4K trị giá 2000000đ từ Lazada. Xác nhận tại: www.claim-prize.vn
spam,KHÓA HỌC ĐẦU TƯ BNB chỉ 20000000kđ. Đăng ký: app.loan.online
spam,QUAN TRỌNG: Phát hiện đăng nhập lạ vào Ví điện tử. Kiểm tra: vn.secure.vn
spam,ƯU ĐÃI LỚN: Mua Samsung chỉ với 7trđ tại m.shop.vn. Mã: SALE300
spam,HỖ TRỢ VAY VỐN: Duyệt tự động qua app. Tải ngay: m.secure.com
spam,KHÓA HỌC ĐẦU TƯ Ethereum chỉ 50000000kđ. Đăng ký: my.deal.net
spam,KHÁM PHÁ: Đầu tư Bitcoin sinh lời 70%. CT: app.loan.online
spam,BÍ QUYẾT KIẾM 500000đ/NGÀY từ Crypto. Tham gia ngay: my.invest.xyz
spam,ƯU ĐÃI LỚN: Mua laptop chỉ với 20000000trđ tại www.invest.asia. Mã: SALE548
spam,GIẢM GIÁ 40%: iPad. Click ngay: m.secure.com
spam,FLASH SALE 12H: iPhone giảm 50%. Số lượng có hạn!
spam,HỌC TRADE Dogecoin MIỄN PHÍ. Đăng ký: m.secure.com. Số lượng có hạn!
spam,KHUYẾN MÃI: mỹ phẩm giảm 80%. Áp dụng mã SALE726!
spam,CHÚC MỪNG! Bạn đã trúng TV SONY 8K trị giá 20000000đ. Liên hệ 0927382902 để nhận quà!
spam,"CẦN TIỀN GẤP? Vay đến 5000000đ, không thế chấp. Gọi: 0979469140"
ham,"Hey, 16h45 mình đi café tại quán quen không?"
spam,HỖ TRỢ VAY VỐN: Duyệt tự động qua app. Tải ngay: my.deal.net
spam,KHUYẾN MÃI: gia dụng giảm 65%. Áp dụng mã SALE547!
spam,GIẢM GIÁ 35%: laptop. Click ngay: app.shop.online
spam,THÔNG BÁO: Internet Banking cần cập nhật thông tin. Truy cập: app.loan.online
ham,"Cho mình hỏi, bạn có tài liệu không? Mình cần chuẩn bị thi."
spam,HỖ TRỢ VAY VỐN: Duyệt tự động qua app. Tải ngay: my.deal.net
spam,KHÓA HỌC ĐẦU TƯ Ethereum chỉ 2000000kđ. Đăng ký: vn.claim-prize.net
spam,KHÁM PHÁ: Đầu tư Forex sinh lời 50%. CT: app.shop.online
spam,"CẦN TIỀN GẤP? Vay đến 10000000đ, không thế chấp. Gọi: 0910925028"
ham,Hôm nay 15h20 mình học bài nhé. Gặp ở coffee shop.
spam,"VAY TIỀN NHANH: Chỉ cần CMND, giải ngân sau 15h. LH: app.loan.online"
spam,XIN CHÚC MỪNG! Bạn được chọn nhận XE SH MODE. Xác nhận ngay: www.invest.asia
ham,Dạo này bận quá. Bạn thế nào?
spam,TIN VUI! SIM của bạn trúng thưởng ĐỒNG HỒ APPLE WATCH. Gọi 0981432284 trong vòng 13h để nhận!
ham,Chiều nay 8h mình gặp tại công viên được không?
spam,BẠN ĐÃ TRÚNG! XE MÁY HONDA trị giá 5000000đ từ Tiki. Xác nhận tại: www.claim-prize.vn
ham,Tối nay 9h mình đi café nhé. trung tâm như mọi khi.
spam,HỖ TRỢ VAY VỐN: Duyệt tự động qua app. Tải ngay: www.shop.com
ham,Mới đi dạo xong. Vui quá!
spam,SALE SỐC: Giảm đến 86% phụ kiện. Truy cập vn.shop.online ngay!
spam,"CẦN TIỀN GẤP? Vay đến 500000đ, không thế chấp. Gọi: 0976597332"
spam,VAY ONLINE: Lãi suất chỉ 0.5%/tháng. Đăng ký: vn.claim-prize.net
ham,Hôm nay 16h45 mình đi café nhé. Gặp ở quán quen.
ham,"Bạn ơi, lâu rồi không gặp. Mai mình gặp nhé!"
spam,KHUYẾN MÃI: gia dụng giảm 70%. Áp dụng mã SALE513!
ham,Chiều nay 10h30 mình gặp tại thư viện được không?
spam,ƯU ĐÃI LỚN: Mua điện thoại chỉ với 1000000trđ tại m.secure.com. Mã: SALE447
spam,KHẨN: Tài khoản Ví điện tử của bạn sắp bị khóa. Xác minh tại: m.secure.com
spam,HỖ TRỢ VAY VỐN: Duyệt tự động qua app. Tải ngay: vn.loan.vn
ham,Cuộc họp dự án B lùi sang 15h20. Đừng quên tài liệu.
spam,SIÊU SALE: Thanh toán qua MoMo giảm thêm 35%!
spam,THÔNG BÁO: Ví điện tử cần cập nhật thông tin. Truy cập: www.invest.asia
spam,SALE SỐC: Giảm đến 55% thời trang. Truy cập app.loan.online ngay!
spam,CHÚC MỪNG! Bạn đã trúng SAMSUNG S23 trị giá 50000000đ. Liên hệ 0955302197 để nhận quà!
ham,Tối nay 3h36 mình đi café nhé. văn phòng như mọi khi.
spam,SALE SỐC: Giảm đến 35% mỹ phẩm. Truy cập www.shop.online ngay!
ham,Tối nay 10h5 mình đi gym nhé. thư viện như mọi khi.
spam,KHUYẾN MÃI: phụ kiện giảm 60%. Áp dụng mã SALE322!
ham,"Chị ơi, 3h mình gặp nhau văn phòng được không?"
spam,KHẨN: Tài khoản Tài khoản của bạn sắp bị khóa. Xác minh tại: app.shop.online
spam,BẠN ĐÃ TRÚNG! SAMSUNG S23 trị giá 20000000đ từ Viettel. Xác nhận tại: www.claim-prize.net
spam,SALE SỐC: Giảm đến 65% mỹ phẩm. Truy cập www.invest.asia ngay!
spam,CẢNH BÁO BẢO MẬT: Ví điện tử của bạn đang gặp rủi ro. Xác thực ngay: vn.secure.asia
spam,HOT DEAL: Giảm 40% tại Shopee. Mã: SALE173. Hết hạn trong 5h!
ham,16h45 mình đi gym không? coffee shop nhé.
ham,Meeting dự án B dời lại 8h. Nhớ chuẩn bị số liệu.
spam,FLASH SALE 12H: laptop giảm 55%. Số lượng có hạn!
ham,Chiều nay 16h45 mình gặp tại coffee shop được không?
spam,HỌC TRADE BNB MIỄN PHÍ. Đăng ký: app.loan.online. Số lượng có hạn!
spam,ƯU ĐÃI LỚN: Mua iPad chỉ với 10000000trđ tại app.shop.online. Mã: SALE651
spam,FLASH SALE 3H: máy giặt giảm 30%. Số lượng có hạn!
ham,"Bạn ơi, bạn có laptop không? làm bài tập ạ."
spam,BẠN ĐÃ TRÚNG! SAMSUNG S23 trị giá 500000đ từ Shopee. Xác nhận tại: www.claim-prize.vn
spam,SALE SỐC: Giảm đến 61% gia dụng. Truy cập www.shop.com ngay!
spam,SALE SỐC: Giảm đến 55% phụ kiện. Truy cập www.invest.asia ngay!
ham,Mình tìm nhóm làm đồ án cuối kỳ môn Marketing. Bạn có muốn join không?
spam,CẢNH BÁO: Tài khoản của bạn có dấu hiệu bất thường. Kiểm tra: my.secure.com
spam,FLASH SALE 1H: iPad giảm 75%. Số lượng có hạn!
spam,KHÓA HỌC ĐẦU TƯ Ethereum chỉ 20000000kđ. Đăng ký: app.shop.online
spam,CHÚC MỪNG! Bạn đã trúng SAMSUNG S23 trị giá 5000000đ. Liên hệ 0972400792 để nhận quà!
spam,ƯU ĐÃI LỚN: Mua điện thoại chỉ với 17trđ tại www.shop.vn. Mã: SALE208
ham,Deadline bài tập lớn môn Anh văn là khi nào?
spam,HOT DEAL: Giảm 70% tại Lazada. Mã: SALE588. Hết hạn trong 9h!
spam,"CẦN TIỀN GẤP? Vay đến 20000000đ, không thế chấp. Gọi: 0963333445"
spam,VAY ONLINE: Lãi suất chỉ 3%/tháng. Đăng ký: www.invest.asia
spam,ƯU ĐÃI LỚN: Mua máy giặt chỉ với 13trđ tại www.shop.online. Mã: SALE255
spam,ƯU ĐÃI LỚN: Mua TV chỉ với 5trđ tại www.shop.online. Mã: SALE179
spam,"VAY TIỀN NHANH: Chỉ cần CMND, giải ngân sau 19h. LH: m.loan.com"
spam,"VAY TIỀN NHANH: Chỉ cần CMND, giải ngân sau 24h. LH: vn.claim-prize.net"
spam,KHÓA HỌC ĐẦU TƯ Ethereum chỉ 2000000kđ. Đăng ký: www.shop.com
spam,SIÊU SALE: Thanh toán qua VNPay giảm thêm 7%!
ham,Hẹn gặp 14h ở văn phòng nhé Chào bạn.
spam,BẠN ĐÃ TRÚNG! ĐỒNG HỒ APPLE WATCH trị giá 20000000đ từ FPT. Xác nhận tại: m.claim-prize.xyz
spam,ƯU ĐÃI LỚN: Mua máy giặt chỉ với 10000000trđ tại app.loan.online. Mã: SALE829
spam,ƯU ĐÃI LỚN: Mua laptop chỉ với 10000000trđ tại my.deal.net. Mã: SALE140
ham,Tối nay 12h mình đi dạo nhé. quán quen như mọi khi.
spam,KHÁM PHÁ: Đầu tư Dogecoin sinh lời 43%. CT: vn.invest.vn
ham,Mới đi dạo xong. Mệt quá!
spam,VAY ONLINE: Lãi suất chỉ 2%/tháng. Đăng ký: my.deal.net
spam,VAY ONLINE: Lãi suất chỉ 2%/tháng. Đăng ký: m.secure.com
spam,ƯU ĐÃI LỚN: Mua điện thoại chỉ với 5trđ tại www.shop.net. Mã: SALE498
ham,Deadline dự án A là khi nào? Mình cần chuẩn bị bản vẽ.
spam,XIN CHÚC MỪNG! Bạn được chọn nhận IPAD PRO M2. Xác nhận ngay: app.claim-prize.asia
spam,HOT DEAL: Giảm 38% tại Sendo. Mã: SALE712. Hết hạn trong 1h!
spam,KHẨN: Tài khoản Internet Banking của bạn sắp bị khóa. Xác minh tại: vn.claim-prize.net
spam,ƯU ĐÃI LỚN: Mua laptop chỉ với 2000000trđ tại app.loan.online. Mã: SALE715
spam,ƯU ĐÃI LỚN: Mua điện thoại chỉ với 20000000trđ tại vn.claim-prize.net. Mã: SALE229
ham,"Mình cần tài liệu, bạn có không? Để chuẩn bị thi."
spam,HỌC TRADE COIN MIỄN PHÍ. Đăng ký: www.invest.vn. Số lượng có hạn!
ham,Chiều nay 8h mình gặp tại công viên được không?
spam,GIẢM GIÁ 30%: điện thoại. Click ngay: m.secure.com
ham,Tối nay 22h53 mình học bài nhé. văn phòng như mọi khi.
spam,SIÊU SALE: Thanh toán qua MoMo giảm thêm 18%!
spam,HOT DEAL: Giảm 60% tại Sendo. Mã: SALE226. Hết hạn trong 48h!
ham,"Mình cần presentation, bạn có không? Để tham khảo."
ham,Họp dự án A chuyển sang 17h nhé. Nhớ mang laptop.
spam,BÍ QUYẾT KIẾM 2000000đ/NGÀY từ Bitcoin. Tham gia ngay: app.loan.online
spam,FLASH SALE 12H: máy giặt giảm 45%. Số lượng có hạn!
spam,CHÚC MỪNG! Bạn đã trúng SAMSUNG S23 trị giá 2000000đ. Liên hệ 0932461672 để nhận quà!
ham,Họp kế hoạch quý chuyển sang 12h nhé. Nhớ mang tài liệu.
ham,"Chị ơi, 2 giờ chiều mình gặp nhau coffee shop được không?"
spam,ƯU ĐÃI LỚN: Mua Samsung chỉ với 500000trđ tại m.secure.com. Mã: SALE175
spam,CẢNH BÁO: Ngân hàng của bạn có dấu hiệu bất thường. Kiểm tra: m.secure.com
spam,ƯU ĐÃI LỚN: Mua laptop chỉ với 500000trđ tại m.secure.com. Mã: SALE643
spam,HOT DEAL: Giảm 48% tại Shopee. Mã: SALE422. Hết hạn trong 15h!
ham,Cuộc họp dự án B lùi sang 15h20. Đừng quên bản vẽ.
spam,HOT DEAL: Giảm 40% tại Tiki. Mã: SALE495. Hết hạn trong 24h!
spam,SALE SỐC: Giảm đến 65% thời trang. Truy cập my.deal.net ngay!
spam,ƯU ĐÃI LỚN: Mua điện thoại chỉ với 1000000trđ tại app.loan.online. Mã: SALE176
spam,XIN CHÚC MỪNG! Bạn được chọn nhận XE SH MODE. Xác nhận ngay: www.invest.asia
spam,TIN VUI! SIM của bạn trúng thưởng IPAD PRO M2. Gọi 0976292534 trong vòng 37h để nhận!
spam,"CẦN TIỀN GẤP? Vay đến 500000đ, không thế chấp. Gọi: 0934955541"
spam,"VAY TIỀN NHANH: Chỉ cần CMND, giải ngân sau 12h. LH: m.secure.com"
spam,SIÊU SALE: Thanh toán qua VNPay giảm thêm 13%!
ham,Buổi họp dự án B sang 15h20. Mang theo số liệu nhé.
ham,Deadline kế hoạch quý là khi nào? Mình cần chuẩn bị tài liệu.
ham,"Bạn ơi, 15h20 mình đi café tại quán quen không?"
spam,KHÓA HỌC ĐẦU TƯ Forex chỉ 10000000kđ. Đăng ký: my.deal.net
ham,2 giờ chiều mình học bài không? coffee shop nhé.
spam,THÔNG BÁO: Internet Banking cần cập nhật thông tin. Truy cập: my.deal.net
spam,BẠN ĐÃ TRÚNG! TV SONY 4K trị giá 500000đ từ Shopee. Xác nhận tại: www.claim-prize.net
ham,Tối nay 16h30 mình đi ăn nhé. quán quen như mọi khi.
spam,BÍ QUYẾT KIẾM 50000000đ/NGÀY từ Ethereum. Tham gia ngay: www.shop.com
ham,10h30 mình đi dạo không? công viên nhé.
spam,KHÓA HỌC ĐẦU TƯ Ethereum chỉ 20000000kđ. Đăng ký: www.invest.asia
spam,GIẢM GIÁ 50%: Samsung. Click ngay: m.secure.com
ham,"Bạn ơi, 12h37 mình gặp nhau quán quen được không?"
spam,CHÚC MỪNG! Bạn đã trúng TV SONY 8K trị giá 5000000đ. Liên hệ 0986013208 để nhận quà!
spam,CHÚC MỪNG! Bạn đã trúng IPHONE 15 PRO MAX trị giá 20000000đ. Liên hệ 0953833379 để nhận quà!
spam,"CẦN TIỀN GẤP? Vay đến 1000000đ, không thế chấp. Gọi: 0935599340"
ham,Hôm nay 9h sáng mình đi dạo nhé. Gặp ở văn phòng.
spam,CHÚC MỪNG! Bạn đã trúng IPHONE 14 trị giá 10000000đ. Liên hệ 0907334441 để nhận quà!
spam,KHẨN: Tài khoản Ví điện tử của bạn sắp bị khóa. Xác minh tại: my.secure.xyz
ham,Họp dự án B chuyển sang 10h36 nhé. Nhớ mang presentation.
spam,"VAY TIỀN NHANH: Chỉ cần CMND, giải ngân sau 3h. LH: www.shop.com"
ham,Họp dự án B chuyển sang 11h nhé. Nhớ mang số liệu.
spam,SALE SỐC: Giảm đến 45% điện tử. Truy cập www.invest.asia ngay!
spam,SALE SỐC: Giảm đến 49% thời trang. Truy cập www.shop.net ngay!
ham,Bạn gửi cho mình kế hoạch của chiến dịch mới được không?
spam,ƯU ĐÃI LỚN: Mua MacBook chỉ với 34trđ tại my.shop.net. Mã: SALE678
spam,XIN CHÚC MỪNG! Bạn được chọn nhận IPHONE 15 PRO MAX. Xác nhận ngay: www.invest.asia
spam,KHÁM PHÁ: Đầu tư Ethereum sinh lời 187%. CT: vn.invest.vn
ham,Mình mới mua laptop mới. Cuối tuần qua xem nhé!
spam,FLASH SALE 24H: điện thoại giảm 65%. Số lượng có hạn!
spam,GIẢM GIÁ 75%: điện thoại. Click ngay: m.secure.com
spam,TIN VUI! SIM của bạn trúng thưởng XE SH MODE. Gọi 0933920830 trong vòng 19h để nhận!
spam,CẢNH BÁO: Internet Banking của bạn có dấu hiệu bất thường. Kiểm tra: my.deal.net
spam,KHÓA HỌC ĐẦU TƯ BNB chỉ 20000000kđ. Đăng ký: app.loan.online
spam,XIN CHÚC MỪNG! Bạn được chọn nhận MACBOOK PRO M3. Xác nhận ngay: app.shop.online
spam,SALE SỐC: Giảm đến 80% gia dụng. Truy cập app.shop.online ngay!
spam,BẠN ĐÃ TRÚNG! LAPTOP GAMING trị giá 20000000đ từ Shopee. Xác nhận tại: www.claim-prize.vn
spam,"VAY TIỀN NHANH: Chỉ cần CMND, giải ngân sau 21h. LH: my.loan.com"
ham,Họp dự án A chuyển sang 17h nhé. Nhớ mang tài liệu.
spam,KHÓA HỌC ĐẦU TƯ FOREX chỉ 84kđ. Đăng ký: app.invest.xyz
spam,CHÚC MỪNG! Bạn đã trúng MACBOOK PRO M3 trị giá 2000000đ. Liên hệ 0905228945 để nhận quà!
ham,Cuộc họp chiến dịch mới lùi sang 15h20. Đừng quên tài liệu.
spam,KHÓA HỌC ĐẦU TƯ Dogecoin chỉ 5000000kđ. Đăng ký: my.deal.net
ham,Deadline báo cáo môn Anh văn là khi nào?
ham,Họp chiến dịch mới chuyển sang 14h nhé. Nhớ mang số liệu.
spam,KHÓA HỌC ĐẦU TƯ Ethereum chỉ 1000000kđ. Đăng ký: www.invest.asia
spam,KHẨN: Tài khoản Ví điện tử của bạn sắp bị khóa. Xác minh tại: app.shop.online
ham,Dạo này vui vẻ. Bạn có muốn đi chơi không?
spam,HOT DEAL: Giảm 50% tại Lazada. Mã: SALE442. Hết hạn trong 9h!
spam,CHÚC MỪNG! Bạn đã trúng LAPTOP GAMING trị giá 2000000đ. Liên hệ 0904852816 để nhận quà!
spam,KHẨN: Tài khoản Tài khoản của bạn sắp bị khóa. Xác minh tại: www.secure.com
spam,TIN VUI! SIM của bạn trúng thưởng IPAD PRO M2. Gọi 0927847613 trong vòng 5h để nhận!
ham,"Chị ơi, 15h20 mình học bài tại văn phòng không?"
spam,CẢNH BÁO BẢO MẬT: Internet Banking của bạn đang gặp rủi ro. Xác thực ngay: app.secure.asia
spam,"CẦN TIỀN GẤP? Vay đến 2000000đ, không thế chấp. Gọi: 0933573576"
spam,"CẦN TIỀN GẤP? Vay đến 50000000đ, không thế chấp. Gọi: 0904534061"
ham,Tối nay 9h mình xem phim nhé. trung tâm như mọi khi.
ham,Họp dự án A chuyển sang 5h6 nhé. Nhớ mang bản vẽ.
ham,Mai 3h26 mình học nhóm môn Lập trình nhé?
spam,THÔNG BÁO KHẨN: Tài khoản cần xác minh gấp. Truy cập: www.secure.online
spam,SALE SỐC: Giảm đến 50% mỹ phẩm. Truy cập www.shop.com ngay!
spam,KHÓA HỌC ĐẦU TƯ Bitcoin chỉ 10000000kđ. Đăng ký: www.shop.com
spam,HỌC TRADE Dogecoin MIỄN PHÍ. Đăng ký: m.secure.com. Số lượng có hạn!
ham,"Hôm nay nắng đẹp, mình đi đi café không bạn?"
ham,Mới xem phim xong. Vui quá!
spam,BÍ QUYẾT KIẾM 5000000đ/NGÀY từ Forex. Tham gia ngay: app.loan.online
spam,TIN VUI! SIM của bạn trúng thưởng SAMSUNG S23. Gọi 0904843596 trong vòng 44h để nhận!
spam,ƯU ĐÃI LỚN: Mua Samsung chỉ với 39trđ tại vn.shop.online. Mã: SALE139
spam,KHUYẾN MÃI: điện tử giảm 30%. Áp dụng mã SALE146!
spam,KHUYẾN MÃI: phụ kiện giảm 80%. Áp dụng mã SALE247!
spam,FLASH SALE 12H: điện thoại giảm 65%. Số lượng có hạn!
spam,GIẢM GIÁ 65%: iPad. Click ngay: app.shop.online
spam,THÔNG BÁO: Ví điện tử cần cập nhật thông tin. Truy cập: app.shop.online
spam,HOT DEAL: Giảm 44% tại Sendo. Mã: SALE314. Hết hạn trong 1h!
ham,Họp chiến dịch mới chuyển sang 8h nhé. Nhớ mang tài liệu.
spam,SALE SỐC: Giảm đến 55% gia dụng. Truy cập app.shop.online ngay!
spam,HỌC TRADE Forex MIỄN PHÍ. Đăng ký: www.invest.asia. Số lượng có hạn!
ham,Hôm nay mình nấu lẩu. Bạn qua ăn không?
spam,CƠ HỘI ĐẦU TƯ: Lợi nhuận 64%/tháng. Tìm hiểu: app.invest.net
spam,HOT DEAL: Giảm 54% tại Shopee. Mã: SALE924. Hết hạn trong 16h!
spam,BẠN ĐÃ TRÚNG! LAPTOP GAMING trị giá 50000000đ từ Viettel. Xác nhận tại: www.claim-prize.com
spam,"VAY TIỀN NHANH: Chỉ cần CMND, giải ngân sau 12h. LH: m.secure.com"
spam,KHUYẾN MÃI: điện tử giảm 75%. Áp dụng mã SALE513!
spam,TIN VUI! SIM của bạn trúng thưởng SAMSUNG S23. Gọi 0910282235 trong vòng 24h để nhận!
ham,Hôm nay 15h20 mình học bài nhé. Gặp ở thư viện.
ham,Họp dự án B chuyển sang 15h20 nhé. Nhớ mang số liệu.
ham,2 giờ chiều mình hẹn nhau ở trung tâm nhé.
ham,"Mình cần laptop, bạn có không? Để chuẩn bị thi."
spam,THÔNG BÁO: Ví điện tử cần cập nhật thông tin. Truy cập: www.shop.com
spam,TIN VUI! SIM của bạn trúng thưởng SAMSUNG S23. Gọi 0934523729 trong vòng 48h để nhận!
ham,Meeting kế hoạch quý dời lại 9h sáng. Nhớ chuẩn bị presentation.
spam,CHÚC MỪNG! Bạn đã trúng XE MÁY HONDA trị giá 10000000đ. Liên hệ 0909940884 để nhận quà!
ham,Bạn có số liệu không? Mình đang cần làm bài tập.
ham,"Chị ơi, 16h45 mình gặp nhau công viên được không?"
ham,Họp review chuyển sang 2 giờ chiều nhé. Nhớ mang báo cáo.
spam,CHÚC MỪNG! Bạn đã trúng IPHONE 14 trị giá 10000000đ. Liên hệ 0909746663 để nhận quà!
spam,KHẨN: Tài khoản Tài khoản của bạn sắp bị khóa. Xác minh tại: vn.claim-prize.net
spam,BẠN ĐÃ TRÚNG! IPAD PRO M2 trị giá 10000000đ từ Tiki. Xác nhận tại: app.claim-prize.online
ham,Họp dự án B chuyển sang 2 giờ chiều nhé. Nhớ mang số liệu.
spam,CƠ HỘI ĐẦU TƯ: Lợi nhuận 146%/tháng. Tìm hiểu: vn.invest.net
spam,BÍ QUYẾT KIẾM 50000000đ/NGÀY từ Dogecoin. Tham gia ngay: app.loan.online
spam,"VAY TIỀN NHANH: Chỉ cần CMND, giải ngân sau 16h. LH: app.loan.com"
spam,HỌC TRADE Dogecoin MIỄN PHÍ. Đăng ký: app.loan.online. Số lượng có hạn!
spam,CHÚC MỪNG BẠN! Số điện thoại của bạn trúng IPAD PRO M2. Nhận quà tại: my.claim-prize.asia
spam,FLASH SALE 3H: laptop giảm 60%. Số lượng có hạn!
spam,ƯU ĐÃI LỚN: Mua Samsung chỉ với 20000000trđ tại app.shop.online. Mã: SALE790
spam,CHÚC MỪNG BẠN! Số điện thoại của bạn trúng TV SONY 8K. Nhận quà tại: app.claim-prize.net
ham,Deadline báo cáo môn Toán là khi nào?
spam,"VAY TIỀN NHANH: Chỉ cần CMND, giải ngân sau 3h. LH: www.invest.asia"
spam,"CẦN TIỀN GẤP? Vay đến 2000000đ, không thế chấp. Gọi: 0923060652"
ham,Họp chiến dịch mới chuyển sang 8h1 nhé. Nhớ mang laptop.
spam,KHUYẾN MÃI: phụ kiện giảm 60%. Áp dụng mã SALE826!
ham,Mới đi ăn xong. Vui quá!
spam,HỖ TRỢ VAY VỐN: Duyệt tự động qua app. Tải ngay: vn.claim-prize.net
spam,THÔNG BÁO: Ngân hàng cần cập nhật thông tin. Truy cập: app.loan.online
ham,"Bạn ơi, lâu rồi không gặp. Mai mình gặp nhé!"
spam,HỖ TRỢ VAY VỐN: Duyệt tự động qua app. Tải ngay: m.secure.com
spam,KHẨN: Tài khoản Ngân hàng của bạn sắp bị khóa. Xác minh tại: my.deal.net
spam,CHÚC MỪNG! Bạn đã trúng SAMSUNG S24 ULTRA trị giá 5000000đ. Liên hệ 0937244284 để nhận quà!
